match_id,start_time,duration,radiant_win,hero_id,account_id,patch,is_radiant
4608101127,1554311845,840,false,14,281435976,7.21,1
4591458487,1553949928,1479,true,14,347908574,7.21,0
4577408500,1553613300,3030,true,14,397458952,7.21,0
4589881123,1553921990,1798,true,14,110539311,7.21,0
4586375406,1553849459,1463,false,14,34726076,7.21,1
4583057643,1553770188,1484,true,14,112250781,7.21,0
4582900498,1553767222,1593,true,14,112250781,7.21,0
4570996074,1553446374,2974,false,14,188409855,7.21,1
4583492369,1553776888,1401,false,14,187619311,7.21,1
4578063102,1553630304,1904,true,14,363403830,7.21,0
4570715213,1553440970,1437,false,14,210620259,7.21,1
4566863291,1553360959,2149,true,14,373488044,7.21,0
4569792360,1553428865,385,true,14,166300517,7.21,1
4561463065,1553259987,1484,false,14,489805648,7.21,1
4558096424,1553177597,1848,true,14,320081904,7.21,0
4544057578,1552842029,2993,true,14,234658742,7.21,1
4560982161,1553254168,2476,false,14,260015820,7.21,1
4547636416,1552925544,3053,true,14,342780999,7.21,1
4539432650,1552754544,2542,true,14,163293800,7.21,1
4538807423,1552746829,2427,true,14,260015820,7.21,1
4546637635,1552914507,1422,true,14,319083668,7.21,0
4527991392,1552498542,3137,false,14,321834433,7.21,1
4539453615,1552754908,1362,false,14,125821986,7.21,1
4539240110,1552751715,957,true,14,78745094,7.21,1
4517053375,1552247322,3599,false,14,218145225,7.21,1
4530569581,1552569508,1295,true,14,162220523,7.21,1
4523709335,1552400669,1225,true,14,265395968,7.21,1
4524035650,1552405163,2410,true,14,218145225,7.21,0
4512177254,1552151423,2544,true,14,270185188,7.21,1
4516696643,1552237087,1685,false,14,67192022,7.21,0
4511981457,1552148141,1111,true,14,449782540,7.21,0
4511682585,1552144118,1419,true,14,203774483,7.21,1
4506753911,1552051139,1549,true,14,54795423,7.21,1
4505573026,1552032007,1805,true,14,296226696,7.21,0
4507131072,1552055262,1967,false,14,436884689,7.21,1
4496137325,1551796116,3036,true,14,421762018,7.21,0
4483267316,1551542999,2169,false,14,352997012,7.21,1
4499960395,1551884414,1746,true,14,225427827,7.21,1
4483265234,1551542971,2641,true,14,225427827,7.21,0
4500222812,1551888796,904,false,14,396541507,7.21,0
4473915936,1551364888,2522,false,14,109283543,7.21,0
4480550687,1551512719,1074,true,14,122671474,7.21,0
4470309912,1551283332,2471,false,14,412022392,7.21,0
4478221845,1551454575,1183,true,14,162220523,7.21,0
4466521908,1551199106,1970,false,14,301634702,7.21,0
4465414072,1551187355,1563,false,14,351592634,7.21,1
4470563711,1551289016,1919,true,14,373488044,7.21,0
4461286259,1551103342,2413,true,14,198436921,7.21,1
4446068575,1550759228,2872,false,14,359728452,7.21,0
4454245525,1550945198,2175,true,14,320081904,7.21,0
4453046985,1550929632,1958,false,14,150138186,7.21,0
4429772787,1550350675,2970,true,14,453578494,7.21,0
4446414922,1550765110,1148,true,14,96133582,7.21,1
4429205021,1550335956,3273,false,14,421762018,7.21,0
4428613826,1550327580,2310,false,14,193890938,7.21,0
4429570335,1550344359,2478,true,14,373488044,7.21,1
4406299133,1549733817,2010,true,14,118078153,7.21,1
4419842836,1550110401,1916,true,14,100672876,7.21,1
4399219621,1549546890,3743,false,14,164105090,7.21,1
4402664537,1549639955,1825,false,14,349849143,7.21,0
4406295892,1549733485,1943,false,14,366638875,7.21,1
4402013083,1549628175,1471,false,14,407433459,7.21,1
4405699465,1549722126,1837,false,14,349849143,7.21,1
4408100663,1549788410,2491,false,14,166176980,7.21,1
4405874716,1549725160,1631,false,14,118078153,7.21,1
5024098592,1568548962,1111,true,14,216538175,7.22,0
5020435010,1568378691,1921,true,14,371585559,7.22,0
5013564721,1567995125,1093,false,14,368008750,7.22,0
5007027630,1567684797,1729,false,14,181697349,7.22,0
5012553027,1567945085,1157,true,14,858200619,7.22,1
5004068308,1567519482,1694,false,14,235261393,7.22,1
5004396389,1567531210,1205,true,14,231496755,7.22,1
4996414818,1567175939,850,true,14,190693966,7.22,1
4996387281,1567175221,907,true,14,435217250,7.22,1
4990314563,1566900090,1242,false,14,141250669,7.22,1
4988132170,1566805764,1909,true,14,387624608,7.22,1
4985951401,1566716489,2254,false,14,351733862,7.22,0
4986021518,1566718579,1195,true,14,434214598,7.22,0
4971609890,1566037624,2274,true,14,72312627,7.22,0
4969661339,1565948717,2617,true,14,77490514,7.22,1
4968187584,1565869570,3463,false,14,100471531,7.22,1
4984386729,1566649423,1221,true,14,339253205,7.22,1
4982608602,1566566377,1019,true,14,358694212,7.22,0
4972196360,1566055781,595,true,14,191352355,7.22,1
4965121728,1565709297,1776,false,14,126212866,7.22,1
4968284983,1565873287,1507,true,14,147858311,7.22,1
4968274831,1565872973,1048,true,14,386487381,7.22,1
4965356028,1565717979,1049,true,14,241990518,7.22,0
4959361863,1565456449,2405,false,14,86870856,7.22,0
4956193630,1565340514,1691,false,14,136177710,7.22,1
4943989266,1564820877,1656,true,14,340863471,7.22,0
4940735587,1564679947,1173,false,14,126212866,7.22,0
4926707332,1564141906,1849,true,14,136177710,7.22,1
4938414256,1564586308,708,true,14,1017130568,7.22,1
4931519184,1564315276,1653,false,14,136177710,7.22,0
4931533488,1564315914,1099,false,14,459238153,7.22,1
4930667045,1564290526,1435,true,14,224909830,7.22,0
4932112671,1564329784,949,true,14,401032742,7.22,0
4928335436,1564206491,1292,true,14,136177710,7.22,1
4928910780,1564225211,1403,false,14,136177710,7.22,0
4929106427,1564230009,1176,true,14,382981153,7.22,0
4918260393,1563791772,1525,false,14,61134408,7.22,0
4916417733,1563710328,1338,false,14,104677263,7.22,0
4907579408,1563305041,2886,true,14,24009418,7.22,1
4907515293,1563302088,1387,true,14,24009418,7.22,0
4903339901,1563109416,1497,true,14,274805012,7.22,1
4891698921,1562592766,2139,false,14,206460143,7.22,0
4885297578,1562333573,1753,true,14,869154901,7.22,0
4875544940,1561907954,2501,true,14,863770461,7.22,0
4887503910,1562417752,1005,true,14,425404954,7.22,0
4877797756,1561999251,2937,true,14,900167282,7.22,0
4873131066,1561821596,1355,false,14,323329209,7.22,1
4877605975,1561993354,2563,false,14,456992947,7.22,1
5046761467,1569772187,1207,true,14,410671512,7.22,0
5045101074,1569688045,899,false,14,343438645,7.22,0
5044831022,1569679082,1559,true,14,968025942,7.22,0
5045029728,1569685585,1728,false,14,409974564,7.22,1
5037886059,1569290838,1753,false,14,136177710,7.22,0
5035709902,1569164042,1786,true,14,211852078,7.22,1
5036121936,1569181905,1232,true,14,252663156,7.22,0
5035385970,1569154501,1125,true,14,331350208,7.22,0
4405234084,1549714189,2733,false,14,349849143,7.21,1
4402485879,1549637007,1696,true,14,349849143,7.21,1
4402138113,1549630625,1912,false,14,349849143,7.21,0
4405258939,1549714630,1530,true,14,307689605,7.21,1
4402281115,1549633205,1486,true,14,171475275,7.21,0
4396822095,1549471927,3174,true,14,352997012,7.21,0
4397080798,1549479082,2443,false,14,151293370,7.21,1
4378936274,1548965719,1836,false,14,151293370,7.21,0
4372442258,1548768672,2247,true,14,345993151,7.20,1
4372639875,1548771738,1101,true,14,148880305,7.20,1
4958145572,1565420626,1503,false,14,166123325,7.22,1
5106284766,1573319580,675,false,14,467342601,7.22,1
4957864307,1565409990,1957,false,14,474527300,7.22,0
4777732378,1558628457,2525,false,14,862893339,7.21,0
4771141326,1558436822,1459,true,14,86870856,7.21,0
4766351753,1558276089,1477,false,14,341220333,7.21,0
4766048709,1558271399,2558,true,14,217599053,7.21,1
4740563547,1557554188,1866,true,14,361452834,7.21,1
4759458080,1558100525,1799,false,14,152510198,7.21,0
4759238210,1558096694,1516,true,14,386419562,7.21,1
4745301382,1557666675,2508,true,14,234658742,7.21,0
4741775421,1557579771,1319,false,14,127626277,7.21,1
4678711426,1555924138,1321,true,14,340198204,7.21,1
4649038714,1555192634,2119,false,14,21289303,7.21,0
4625059213,1554643413,888,true,14,337702996,7.21,0
4620717447,1554566184,1969,false,14,329060241,7.21,0
4378644503,1548956042,3953,true,14,151293370,7.21,1
